ImageID,SentenceNo,Entity1,Relation,Entity2,Entity1ID,Entity2ID,Answer
4368362518,2,A man,for,a small group of people,/EN#165120/people,/EN#165123/people,0
4368362518,1,a guitar,in front of,a small crowd,/EN#165122/instruments,/EN#165123/people,1
4368362518,2,the guitar,for,a small group of people,/EN#165122/instruments,/EN#165123/people,0
4925573161,0,A bicyclist,wearing,a black and yellow racing suit,/EN#218938/people,/EN#218939/clothing,0
4925573161,3,A man,in,yellow,/EN#218938/people,/EN#218939/clothing,1
4925573161,4,A man,wearing,yellow,/EN#218938/people,/EN#218939/clothing,1
4925573161,0,A bicyclist,near,a granite building,/EN#218938/people,/EN#218940/scene,0
4925573161,1,A professional bicyclist,rides by,an old building,/EN#218938/people,/EN#218940/scene,0
4925573161,2,A person,cycles past,a historic looking building,/EN#218938/people,/EN#218940/scene,1
4925573161,3,A man,is biking past,a gray building,/EN#218938/people,/EN#218940/scene,0
4925573161,0,a black and yellow racing suit,near,a granite building,/EN#218939/clothing,/EN#218940/scene,0
4925573161,3,yellow,is biking past,a gray building,/EN#218939/clothing,/EN#218940/scene,0
4925573161,1,A professional bicyclist,wearing,a yellow shirt,/EN#218938/people,/EN#218941/clothing,1
4925573161,2,A person,in,a yellow shirt,/EN#218938/people,/EN#218941/clothing,0
4925573161,1,a yellow shirt,rides by,an old building,/EN#218941/clothing,/EN#218940/scene,0
4925573161,2,a yellow shirt,cycles past,a historic looking building,/EN#218941/clothing,/EN#218940/scene,0
2834103050,0,People,are on,the beach,/EN#75641/people,/EN#75640/scene,0
2834103050,2,Many people,are walking along,the beach,/EN#75641/people,/EN#75640/scene,1
2834103050,3,People,standing on,a beach,/EN#75641/people,/EN#75640/scene,1
2923086298,0,A girl,in,a kitchen,/EN#81605/people,/EN#81606/scene,0
2923086298,1,A middle-aged woman,is vacuuming,her kitchen floor,/EN#81605/people,/EN#81606/scene,0
2923086298,2,A woman,in,a kitchen,/EN#81605/people,/EN#81606/scene,0
2923086298,3,A woman,,the kitchen floor,/EN#81605/people,/EN#81606/scene,0
2923086298,4,a woman,cleaning,her kitchen,/EN#81605/people,/EN#81606/scene,1
2923086298,1,A middle-aged woman,with,a canister vac,/EN#81605/people,/EN#81607/other,0
2923086298,3,A woman,in,black vacuums,/EN#81605/people,/EN#81607/other,1
2468906010,2,Two girls volleyball teams,competing in,a match,/EN#51712/people,/EN#51713/other,1
2468906010,4,Girls,are playing,volleyball,/EN#51712/people,/EN#51713/other,0
160541986,0,A woman,and,white necklace,/EN#17392/people,/EN#17394/clothing,0
160541986,3,A girl,is all decked out with,razzling jewelry,/EN#17392/people,/EN#17394/clothing,0
160541986,4,A woman,wearing,a pearl necklace,/EN#17392/people,/EN#17394/clothing,1
160541986,1,A girl,is dressed up and wearing,a large broach,/EN#17392/people,/EN#17395/other,1
160541986,2,A woman,including,many pearls,/EN#17392/people,/EN#17395/other,0
2404959574,0,A brunette female,in,a blue shirt,/EN#46819/people,/EN#46821/clothing,1
2404959574,1,A woman,in,a blue t-shirt,/EN#46819/people,/EN#46821/clothing,1
2404959574,2,A woman,in,a blue hiking shirt,/EN#46819/people,/EN#46821/clothing,1
2404959574,3,A woman,in,a blue shirt,/EN#46819/people,/EN#46821/clothing,1
2404959574,0,A brunette female,&#44; wearing,sunglasses,/EN#46819/people,/EN#46822/clothing,0
2404959574,4,A girl,in,sunglasses,/EN#46819/people,/EN#46822/clothing,1
2404959574,0,A brunette female,&#44; gazing at,a ram,/EN#46819/people,/EN#46820/other,0
2404959574,1,A woman,is looking down at,a black ram,/EN#46819/people,/EN#46820/other,0
2404959574,2,A woman,looking at,a black ram,/EN#46819/people,/EN#46820/other,0
2404959574,3,A woman,is looking at,a black ram,/EN#46819/people,/EN#46820/other,0
2404959574,0,A brunette female,with,black fur,/EN#46819/people,/EN#46820/other,0
2404959574,0,a blue shirt,&#44; gazing at,a ram,/EN#46821/clothing,/EN#46820/other,0
2404959574,1,a blue t-shirt,is looking down at,a black ram,/EN#46821/clothing,/EN#46820/other,0
2404959574,2,a blue hiking shirt,looking at,a black ram,/EN#46821/clothing,/EN#46820/other,1
2404959574,3,a blue shirt,is looking at,a black ram,/EN#46821/clothing,/EN#46820/other,0
2404959574,0,a blue shirt,with,black fur,/EN#46821/clothing,/EN#46820/other,0
3494151850,0,three men,in,life jackets,/EN#122425/people,/EN#122427/clothing,1
3494151850,2,Men,wearing,life vests,/EN#122425/people,/EN#122427/clothing,0
3494151850,0,three men,in,an ocean,/EN#122425/people,/EN#122426/scene,0
3494151850,1,Three men,across,the water,/EN#122425/people,/EN#122426/scene,0
3494151850,2,Men,speed across,a body of water,/EN#122425/people,/EN#122426/scene,0
3494151850,0,life jackets,in,an ocean,/EN#122427/clothing,/EN#122426/scene,0
3494151850,2,life vests,speed across,a body of water,/EN#122427/clothing,/EN#122426/scene,0
3494151850,2,Men,in,an orange boat,/EN#122425/people,/EN#122424/vehicles/scene,0
3494151850,4,Three rescue workers,in,an orange boat,/EN#122425/people,/EN#122424/vehicles/scene,1
2537002791,0,A man,in,an orange vest,/EN#56213/people,/EN#56214/clothing,1
2537002791,1,A man,with,orange vest,/EN#56213/people,/EN#56214/clothing,1
2537002791,2,A man,in,a safety vest,/EN#56213/people,/EN#56214/clothing,1
2537002791,0,A man,and,blue hat,/EN#56213/people,/EN#56215/clothing,0
2537002791,1,A man,and,blue cap,/EN#56213/people,/EN#56215/clothing,0
2537002791,0,A man,smiles next to,a large piece of equipment,/EN#56213/people,/EN#56216/other,0
2537002791,1,A man,standing next to,electronic equipment,/EN#56213/people,/EN#56216/other,1
2537002791,2,A man,is posing in front of,some technical equipment,/EN#56213/people,/EN#56216/other,0
2537002791,3,A man,demonstrating how,a computer system,/EN#56213/people,/EN#56216/other,0
2537002791,0,an orange vest,and,blue hat,/EN#56214/clothing,/EN#56215/clothing,0
2537002791,1,orange vest,and,blue cap,/EN#56214/clothing,/EN#56215/clothing,0
2537002791,0,an orange vest,smiles next to,a large piece of equipment,/EN#56214/clothing,/EN#56216/other,0
2537002791,1,orange vest,standing next to,electronic equipment,/EN#56214/clothing,/EN#56216/other,0
2537002791,2,a safety vest,is posing in front of,some technical equipment,/EN#56214/clothing,/EN#56216/other,0
2537002791,0,blue hat,smiles next to,a large piece of equipment,/EN#56215/clothing,/EN#56216/other,0
2537002791,1,blue cap,standing next to,electronic equipment,/EN#56215/clothing,/EN#56216/other,0
3354474353,0,Two dogs,walk in,the snow,/EN#112176/animals,/EN#112180/scene,0
3354474353,1,two dogs,in,the snow,/EN#112176/animals,/EN#112180/scene,1
3354474353,2,Two dogs,&#44; in,the snow,/EN#112176/animals,/EN#112180/scene,0
3354474353,3,Two dogs,are playing in,the snow,/EN#112176/animals,/EN#112180/scene,0
3354474353,0,Two dogs,in,his mouth,/EN#112176/animals,/EN#112177/bodyparts,0
3354474353,1,two dogs,in,his mouth,/EN#112176/animals,/EN#112177/bodyparts,0
3354474353,0,the snow,in,his mouth,/EN#112180/scene,/EN#112177/bodyparts,0
3354474353,1,two dogs,and,one,/EN#112176/animals,/EN#112178/other,0
3354474353,2,Two dogs,&#44;,one,/EN#112176/animals,/EN#112178/other,0
3354474353,1,two dogs,has,something,/EN#112176/animals,/EN#112179/other,1
3354474353,2,Two dogs,holding,something,/EN#112176/animals,/EN#112179/other,1
3354474353,1,one,has,something,/EN#112178/other,/EN#112179/other,1
3354474353,2,one,holding,something,/EN#112178/other,/EN#112179/other,0
3354474353,1,one,in,his mouth,/EN#112178/other,/EN#112177/bodyparts,0
3354474353,2,one,in,its mouth,/EN#112178/other,/EN#112177/bodyparts,0
3354474353,1,something,in,his mouth,/EN#112179/other,/EN#112177/bodyparts,0
3354474353,2,something,in,its mouth,/EN#112179/other,/EN#112177/bodyparts,1
517942470,0,white short-haired dog,is looking up at,an owner,/EN#230431/animals,/EN#230433/people,0
517942470,1,A white dog,is looking up at,a person,/EN#230431/animals,/EN#230433/people,1
517942470,2,A white dog,is distracting,its owner,/EN#230431/animals,/EN#230433/people,1
517942470,3,A dog,distracts,his owner,/EN#230431/animals,/EN#230433/people,0
517942470,4,dog,sitting on,owners,/EN#230431/animals,/EN#230433/people,1
517942470,1,A white dog,sit in front of,a computer,/EN#230431/animals,/EN#230432/other,0
517942470,2,A white dog,from using,an iMac computer,/EN#230431/animals,/EN#230432/other,0
517942470,3,A dog,from working at,her computer,/EN#230431/animals,/EN#230432/other,0
517942470,4,dog,lap sitting in front of,computer,/EN#230431/animals,/EN#230432/other,0
517942470,1,a person,sit in front of,a computer,/EN#230433/people,/EN#230432/other,0
517942470,2,its owner,from using,an iMac computer,/EN#230433/people,/EN#230432/other,0
517942470,3,his owner,from working at,her computer,/EN#230433/people,/EN#230432/other,0
517942470,4,owners,lap sitting in front of,computer,/EN#230433/people,/EN#230432/other,0
3461041826,0,A white dog,is splashing in,an outdoor stream,/EN#119871/animals,/EN#119872/scene,1
3461041826,1,A black and white dog,is splashing around in,the water,/EN#119871/animals,/EN#119872/scene,0
3461041826,2,A black and white dog,is playing in,a pond or creek,/EN#119871/animals,/EN#119872/scene,0
3461041826,3,A black and white dog,is splashing in,a stream,/EN#119871/animals,/EN#119872/scene,0
2763601657,0,The man,looks at,the women,/EN#71283/people,/EN#71282/people,0
2763601657,1,A man,overlook,the water,/EN#71283/people,/EN#71284/scene,0
2763601657,3,A man,away from,the water,/EN#71283/people,/EN#71284/scene,0
2763601657,1,a woman,are walking past,benches,/EN#71282/people,/EN#71287/other,0
2763601657,4,A couple,near,benches,/EN#71282/people,/EN#71287/other,0
2763601657,1,a woman,overlook,the water,/EN#71282/people,/EN#71284/scene,0
2763601657,2,a young couple,away from,the beach,/EN#71282/people,/EN#71284/scene,0
2763601657,3,woman,away from,the water,/EN#71282/people,/EN#71284/scene,0
2763601657,4,A couple,and,water,/EN#71282/people,/EN#71284/scene,0
2763601657,1,benches,overlook,the water,/EN#71287/other,/EN#71284/scene,1
2763601657,4,benches,and,water,/EN#71287/other,/EN#71284/scene,0
2763601657,2,a young couple,walking on,the sidewalk,/EN#71282/people,/EN#71285/scene,1
2763601657,3,woman,walk up,a sidewalk,/EN#71282/people,/EN#71285/scene,0
2763601657,4,A couple,strolls down,a path,/EN#71282/people,/EN#71285/scene,0
2763601657,2,the sidewalk,away from,the beach,/EN#71285/scene,/EN#71284/scene,0
2763601657,3,a sidewalk,away from,the water,/EN#71285/scene,/EN#71284/scene,0
2763601657,4,a path,and,water,/EN#71285/scene,/EN#71284/scene,0
6314475602,0,A few dozen able-bodied men,in,kilts,/EN#252322/people,/EN#252325/clothing,1
6314475602,3,A group of men,wearing,kilts,/EN#252322/people,/EN#252325/clothing,1
6314475602,0,A few dozen able-bodied men,&#44; with,a thrown stick,/EN#252322/people,/EN#252326/other,0
6314475602,3,A group of men,throwing,a long wooden stick,/EN#252322/people,/EN#252326/other,0
6314475602,0,kilts,&#44; with,a thrown stick,/EN#252325/clothing,/EN#252326/other,0
6314475602,1,kilts,has thrown,a long pole,/EN#252325/clothing,/EN#252326/other,0
6314475602,3,kilts,throwing,a long wooden stick,/EN#252325/clothing,/EN#252326/other,1
6314475602,4,a kilt,has thrown,a large pole,/EN#252325/clothing,/EN#252326/other,0
6314475602,1,A large number of people,has thrown,a long pole,/EN#252324/people,/EN#252326/other,0
6314475602,2,People,watching,a large tan stick,/EN#252324/people,/EN#252326/other,0
4694894610,0,An older African-American male,is playing,an electric guitar,/EN#191985/people,/EN#191987/instruments,1
4694894610,1,An older black man,plays,an electric guitar,/EN#191985/people,/EN#191987/instruments,0
4694894610,3,An older man,is playing,a red guitar,/EN#191985/people,/EN#191987/instruments,0
4694894610,4,A man,trying to play,guitar,/EN#191985/people,/EN#191987/instruments,1
4694894610,0,An older African-American male,in,the public street,/EN#191985/people,/EN#191986/scene,0
4694894610,1,An older black man,on,a city street,/EN#191985/people,/EN#191986/scene,0
4694894610,2,An older black man,on,the sidewalk,/EN#191985/people,/EN#191986/scene,0
4694894610,3,An older man,on,the street,/EN#191985/people,/EN#191986/scene,0
4694894610,0,an electric guitar,in,the public street,/EN#191987/instruments,/EN#191986/scene,0
4694894610,1,an electric guitar,on,a city street,/EN#191987/instruments,/EN#191986/scene,0
4694894610,2,an electric guitar,on,the sidewalk,/EN#191987/instruments,/EN#191986/scene,0
4694894610,3,a red guitar,on,the street,/EN#191987/instruments,/EN#191986/scene,0
3771613841,0,A group of fisherman,across,the river,/EN#141874/people,/EN#141878/scene,0
3771613841,2,People,looking out into,the water,/EN#141874/people,/EN#141878/scene,0
3771613841,1,Five people,sit near,the water,/EN#141875/people,/EN#141878/scene,1
3771613841,3,Five people,are looking across,a lake,/EN#141875/people,/EN#141878/scene,0
4791513183,0,A girl,wearing,pink,/EN#203137/people,/EN#203139/clothing,0
4791513183,2,A small girl,in,pink,/EN#203137/people,/EN#203139/clothing,1
4791513183,3,A small child,wearing,pink,/EN#203137/people,/EN#203139/clothing,0
4791513183,4,the little girl,in,pink,/EN#203137/people,/EN#203139/clothing,1
4791513183,0,A girl,stands in,a red doorway,/EN#203137/people,/EN#203138/scene,0
4791513183,2,A small girl,is standing in,a large doorway,/EN#203137/people,/EN#203138/scene,0
4791513183,3,A small child,stands in,a doorway,/EN#203137/people,/EN#203138/scene,0
4791513183,0,pink,stands in,a red doorway,/EN#203139/clothing,/EN#203138/scene,0
4791513183,2,pink,is standing in,a large doorway,/EN#203139/clothing,/EN#203138/scene,0
4791513183,3,pink,stands in,a doorway,/EN#203139/clothing,/EN#203138/scene,0
498404951,0,A white dog,wades through,a pond,/EN#226069/animals,/EN#226071/scene,1
498404951,1,A blond puppy,is standing in,the water,/EN#226069/animals,/EN#226071/scene,1
498404951,2,A furry dog,is sitting in,a pond,/EN#226069/animals,/EN#226071/scene,0
498404951,3,A tan dog,swims around in,the water,/EN#226069/animals,/EN#226071/scene,0
498404951,4,White dog,at,the edge of the water,/EN#226069/animals,/EN#226071/scene,1
498404951,1,A blond puppy,wearing,a red collar,/EN#226069/animals,/EN#226073/clothing,1
498404951,2,A furry dog,with,a collar,/EN#226069/animals,/EN#226073/clothing,1
498404951,1,a red collar,is standing in,the water,/EN#226073/clothing,/EN#226071/scene,0
498404951,2,a collar,is sitting in,a pond,/EN#226073/clothing,/EN#226071/scene,0
3799708677,0,Monks,walk past,a large stone building,/EN#143069/people,/EN#143070/scene,0
3799708677,3,Two men,walk away from,a columned building,/EN#143069/people,/EN#143070/scene,0
4973611817,0,A police officer,is writing,a ticket,/EN#225029/people,/EN#225035/other,0
4973611817,3,A police officer,writes,a ticket,/EN#225029/people,/EN#225035/other,1
4973611817,0,A police officer,for,a silver car,/EN#225029/people,/EN#225030/vehicles,0
4973611817,1,A cop,pulling over,a car,/EN#225029/people,/EN#225030/vehicles,0
4973611817,4,A officer,is standing by,a car,/EN#225029/people,/EN#225030/vehicles,0
3027397797,0,A teenager,wearing,striped shorts,/EN#88466/people,/EN#88468/clothing,1
3027397797,3,A skateboarder,in,striped shorts,/EN#88466/people,/EN#88468/clothing,1
3027397797,0,A teenager,is skateboarding down,a road,/EN#88466/people,/EN#88467/scene,1
3027397797,1,tattooed man,rides skateboard down,blurring street,/EN#88466/people,/EN#88467/scene,1
3027397797,2,A barefoot and shirtless skateboarder,rides along,a road,/EN#88466/people,/EN#88467/scene,1
3027397797,3,A skateboarder,skating down,a street,/EN#88466/people,/EN#88467/scene,0
3027397797,4,A man,skateboards down,the street,/EN#88466/people,/EN#88467/scene,1
3027397797,0,striped shorts,is skateboarding down,a road,/EN#88468/clothing,/EN#88467/scene,0
3027397797,3,striped shorts,skating down,a street,/EN#88468/clothing,/EN#88467/scene,1
3027397797,4,shorts,skateboards down,the street,/EN#88468/clothing,/EN#88467/scene,0
3539960792,0,a baseball player,&#44;,the catcher,/EN#126022/people,/EN#126027/people,0
3539960792,1,A baseball player,&#44; while,the catcher,/EN#126022/people,/EN#126027/people,0
3539960792,0,a baseball player,&#44; and,the umpire,/EN#126022/people,/EN#126026/people,0
3539960792,1,A baseball player,and,umpire,/EN#126022/people,/EN#126026/people,0
3539960792,0,a baseball player,&#44; and,many people,/EN#126022/people,/EN#126025/people,0
3539960792,1,A baseball player,and,a crowd,/EN#126022/people,/EN#126025/people,0
3539960792,0,the catcher,&#44; and,the umpire,/EN#126027/people,/EN#126026/people,0
3539960792,1,the catcher,and,umpire,/EN#126027/people,/EN#126026/people,0
3539960792,0,the catcher,&#44; and,many people,/EN#126027/people,/EN#126025/people,0
3539960792,1,the catcher,and,a crowd,/EN#126027/people,/EN#126025/people,0
3539960792,0,the umpire,&#44; and,many people,/EN#126026/people,/EN#126025/people,0
3539960792,1,umpire,and,a crowd,/EN#126026/people,/EN#126025/people,0
3539960792,1,A baseball player,holds,his bat,/EN#126022/people,/EN#126024/other,1
3539960792,2,A man,holding,a bat,/EN#126022/people,/EN#126024/other,0
3539960792,4,A baseball player,is holding,a bat,/EN#126022/people,/EN#126024/other,0
1424775129,0,a little boy,walking down,the railroad tracks,/EN#12380/people,/EN#12382/scene,0
1424775129,1,The little boy,walks along,the railroad tracks,/EN#12380/people,/EN#12382/scene,0
1424775129,2,A little boy,walks along,railroad tracks,/EN#12380/people,/EN#12382/scene,0
1424775129,3,A little boy,walking on,railroad tracks,/EN#12380/people,/EN#12382/scene,1
1424775129,4,little boy,on,tracks,/EN#12380/people,/EN#12382/scene,0
1424775129,0,a little boy,and holding,a stick,/EN#12380/people,/EN#12381/other,0
1424775129,1,The little boy,with,his stick,/EN#12380/people,/EN#12381/other,0
1424775129,4,little boy,walking with,stick,/EN#12380/people,/EN#12381/other,1
1424775129,0,the railroad tracks,and holding,a stick,/EN#12382/scene,/EN#12381/other,0
1424775129,1,the railroad tracks,with,his stick,/EN#12382/scene,/EN#12381/other,1
3635194562,0,A child,dressed in,a white coat,/EN#132991/people,/EN#132993/clothing,0
3635194562,1,The little girl,and,white shirt,/EN#132991/people,/EN#132993/clothing,0
3635194562,1,The little girl,with,the white hat,/EN#132991/people,/EN#132994/clothing,1
3635194562,2,A small child,wearing,a white hat,/EN#132991/people,/EN#132994/clothing,1
3635194562,2,A small child,reaches for,a paintbrush,/EN#132991/people,/EN#132992/other,1
3635194562,3,A child,using,brushes,/EN#132991/people,/EN#132992/other,0
8034139464,0,A man,in,an orange shirt,/EN#277958/people,/EN#277962/clothing,1
8034139464,3,A golfer,in,an orange shirt,/EN#277958/people,/EN#277962/clothing,1
8034139464,0,A man,is raising,his golf club,/EN#277958/people,/EN#277960/other,1
8034139464,2,one of their players,swing,the club,/EN#277958/people,/EN#277960/other,0
8034139464,1,A man,has just hit,a golf ball,/EN#277958/people,/EN#277961/other,1
8034139464,4,A man,hits,a golf ball,/EN#277958/people,/EN#277961/other,0
2393971707,0,two women,walk down,some stairs,/EN#46195/people,/EN#46196/other,1
2393971707,1,people,walking down,large steps,/EN#46195/people,/EN#46196/other,0
2393971707,2,Two people,descending,a set of gray steps,/EN#46195/people,/EN#46196/other,1
2393971707,3,Two people,walking down,some stairs,/EN#46195/people,/EN#46196/other,0
2393971707,4,People,walk down,steps,/EN#46195/people,/EN#46196/other,0
2474776724,0,soccer girl,in,red striped shirt,/EN#52246/people,/EN#52248/clothing,0
2474776724,1,A small girl,in,a red and white uniform,/EN#52246/people,/EN#52248/clothing,0
2910885196,0,A man,in,a blue button-down shirt,/EN#80777/people,/EN#80778/clothing,1
2910885196,1,The man,in,the blue shirt,/EN#80777/people,/EN#80778/clothing,1
2910885196,0,A man,and holding,a knife,/EN#80777/people,/EN#80780/other,1
2910885196,1,The man,held,a knife,/EN#80777/people,/EN#80780/other,1
2910885196,2,A man,smiles while holding,a knife,/EN#80777/people,/EN#80780/other,1
2910885196,4,A man,with,a knife,/EN#80777/people,/EN#80780/other,1
2910885196,0,A man,while standing in front of,a white and black cake,/EN#80777/people,/EN#80779/other,0
2910885196,1,The man,and got ready to cut,the sheet cake,/EN#80777/people,/EN#80779/other,0
2910885196,2,A man,over,a cake,/EN#80777/people,/EN#80779/other,0
2910885196,3,The man,is about to cut,the cake,/EN#80777/people,/EN#80779/other,0
2910885196,4,A man,in front of,a cake,/EN#80777/people,/EN#80779/other,0
2910885196,0,a blue button-down shirt,and holding,a knife,/EN#80778/clothing,/EN#80780/other,0
2910885196,1,the blue shirt,held,a knife,/EN#80778/clothing,/EN#80780/other,0
2910885196,2,a blue shirt,smiles while holding,a knife,/EN#80778/clothing,/EN#80780/other,0
2910885196,0,a blue button-down shirt,while standing in front of,a white and black cake,/EN#80778/clothing,/EN#80779/other,0
2910885196,1,the blue shirt,and got ready to cut,the sheet cake,/EN#80778/clothing,/EN#80779/other,0
2910885196,2,a blue shirt,over,a cake,/EN#80778/clothing,/EN#80779/other,0
2910885196,3,the blue shirt,is about to cut,the cake,/EN#80778/clothing,/EN#80779/other,0
2910885196,0,a knife,while standing in front of,a white and black cake,/EN#80780/other,/EN#80779/other,0
2910885196,1,a knife,and got ready to cut,the sheet cake,/EN#80780/other,/EN#80779/other,0
2910885196,2,a knife,over,a cake,/EN#80780/other,/EN#80779/other,0
2910885196,4,a knife,in front of,a cake,/EN#80780/other,/EN#80779/other,1
5199439325,0,Dark-haired art student,working on,a project,/EN#230876/people,/EN#230877/other,1
5199439325,1,A boy,in,a book,/EN#230876/people,/EN#230877/other,1
5199439325,2,A student,is painting,something,/EN#230876/people,/EN#230877/other,0
5199439325,3,Young man,creating,Art,/EN#230876/people,/EN#230877/other,0
5199439325,4,A young man,doing,some art,/EN#230876/people,/EN#230877/other,1
2786245676,0,a young boy,in,a blue shirt,/EN#72930/people,/EN#72931/clothing,1
2786245676,1,a young man,wearing,a blue striped shirt,/EN#72930/people,/EN#72931/clothing,0
2786245676,2,A small boy,wearing,a light blue shirt,/EN#72930/people,/EN#72931/clothing,1
2786245676,0,a young boy,holds,something,/EN#72930/people,/EN#72934/other,1
2786245676,2,A small boy,holds,something,/EN#72930/people,/EN#72934/other,0
2786245676,4,A young boy,smiling with,something,/EN#72930/people,/EN#72934/other,1
2786245676,0,a young boy,in,his hand,/EN#72930/people,/EN#72933/bodyparts,0
2786245676,2,A small boy,in,his hand,/EN#72930/people,/EN#72933/bodyparts,0
2786245676,4,A young boy,in,his hand,/EN#72930/people,/EN#72933/bodyparts,0
2786245676,0,a blue shirt,holds,something,/EN#72931/clothing,/EN#72934/other,0
2786245676,2,a light blue shirt,holds,something,/EN#72931/clothing,/EN#72934/other,0
2786245676,0,a blue shirt,in,his hand,/EN#72931/clothing,/EN#72933/bodyparts,0
2786245676,2,a light blue shirt,in,his hand,/EN#72931/clothing,/EN#72933/bodyparts,0
2786245676,0,something,in,his hand,/EN#72934/other,/EN#72933/bodyparts,0
7610186624,0,A woman,unwraps and cuts into,a calzone,/EN#272160/people,/EN#272161/other,0
7610186624,1,A woman,to cut into,a sandwich,/EN#272160/people,/EN#272161/other,0
7610186624,2,A girl,to cut,a sandwich,/EN#272160/people,/EN#272161/other,0
7610186624,3,A woman,is cutting into,a sandwich,/EN#272160/people,/EN#272161/other,1
7610186624,4,A young women,outside eating,her lunch,/EN#272160/people,/EN#272161/other,1
7610186624,1,A woman,is sitting outside at,a table,/EN#272160/people,/EN#272163/other,1
7610186624,3,A woman,while sitting at,an outdoor table,/EN#272160/people,/EN#272163/other,0
7610186624,1,A woman,&#44; using,a knife,/EN#272160/people,/EN#272162/other,0
7610186624,2,A girl,uses,her knife,/EN#272160/people,/EN#272162/other,1
7610186624,1,a knife,to cut into,a sandwich,/EN#272162/other,/EN#272161/other,1
7610186624,2,her knife,to cut,a sandwich,/EN#272162/other,/EN#272161/other,0
8038092309,0,Two baseball players,after,the same baseball,/EN#278032/people,/EN#278033/other,0
8038092309,1,Two baseball players,grab,a ball,/EN#278032/people,/EN#278033/other,0
8038092309,2,Two baseball players,are trying to catch,this ball,/EN#278032/people,/EN#278033/other,1
8038092309,3,Two baseball players,trying to catch,a ball,/EN#278032/people,/EN#278033/other,1
8038092309,4,Baseball players,&#44; chasing,the ball,/EN#278032/people,/EN#278033/other,0
8038092309,0,Two baseball players,in,the outfield,/EN#278032/people,/EN#278034/scene,0
8038092309,1,Two baseball players,on,a grassy baseball field,/EN#278032/people,/EN#278034/scene,0
8038092309,0,the same baseball,in,the outfield,/EN#278033/other,/EN#278034/scene,1
8038092309,1,a ball,on,a grassy baseball field,/EN#278033/other,/EN#278034/scene,0
8038092309,3,a ball,in,the outfield,/EN#278033/other,/EN#278034/scene,0
2123995873,0,a construction worker,on,a traffic light pole,/EN#30046/people,/EN#30049/other,0
2123995873,1,A person,is leaning against,a traffic light pole,/EN#30046/people,/EN#30049/other,1
2123995873,2,A construction worker,is leaning against,a traffic light pole,/EN#30046/people,/EN#30048/other,0
2123995873,3,Construction worker,leaning against under,a crosswalk light,/EN#30046/people,/EN#30048/other,1
852427632,0,A woman,in,a cowboy hat,/EN#281568/people,/EN#281570/clothing,1
852427632,0,A woman,and riding,a horse,/EN#281568/people,/EN#281571/animals,0
852427632,1,A woman,on,a horse,/EN#281568/people,/EN#281571/animals,0
852427632,3,Girl,atop,horse,/EN#281568/people,/EN#281571/animals,1
852427632,4,A woman,on,a white horse,/EN#281568/people,/EN#281571/animals,0
852427632,0,A woman,chases down,a calf,/EN#281568/people,/EN#281569/animals,1
852427632,1,A woman,chases,a calf,/EN#281568/people,/EN#281569/animals,1
852427632,2,A girl,is chasing,a steer,/EN#281568/people,/EN#281569/animals,0
852427632,4,A woman,corrals,a bull,/EN#281568/people,/EN#281569/animals,1
852427632,0,a cowboy hat,and riding,a horse,/EN#281570/clothing,/EN#281571/animals,0
852427632,1,a cowboy hat,on,a horse,/EN#281570/clothing,/EN#281571/animals,1
852427632,0,a cowboy hat,chases down,a calf,/EN#281570/clothing,/EN#281569/animals,0
852427632,1,a cowboy hat,chases,a calf,/EN#281570/clothing,/EN#281569/animals,0
852427632,0,a horse,chases down,a calf,/EN#281571/animals,/EN#281569/animals,0
852427632,1,a horse,chases,a calf,/EN#281571/animals,/EN#281569/animals,0
852427632,4,a white horse,corrals,a bull,/EN#281571/animals,/EN#281569/animals,0
852427632,1,A woman,around,a dirt,/EN#281568/people,/EN#281572/scene,0
852427632,2,A girl,inside,an arena,/EN#281568/people,/EN#281572/scene,0
852427632,1,a calf,around,a dirt,/EN#281569/animals,/EN#281572/scene,0
852427632,2,a steer,inside,an arena,/EN#281569/animals,/EN#281572/scene,1
4885036157,0,A man,pose together awaiting,their picture,/EN#214567/people,/EN#214574/other,0
4885036157,2,A couple,take,a photo,/EN#214567/people,/EN#214574/other,0
4885036157,3,A couple,embracing as,their picture,/EN#214567/people,/EN#214574/other,0
4885036157,0,A man,to be taken by,a kneeling photographer,/EN#214567/people,/EN#214569/people,0
4885036157,2,A couple,while,a man,/EN#214567/people,/EN#214569/people,0
4885036157,3,A couple,is taken by,a male photographer,/EN#214567/people,/EN#214569/people,0
4885036157,0,their picture,to be taken by,a kneeling photographer,/EN#214574/other,/EN#214569/people,1
4885036157,3,their picture,is taken by,a male photographer,/EN#214574/other,/EN#214569/people,0
4885036157,2,A couple,embraces against,a graffited pillar,/EN#214567/people,/EN#214570/other,1
4885036157,4,A couple,in front of,graffiti art,/EN#214567/people,/EN#214570/other,0
6632464405,0,a singer,shoot up from,the stage,/EN#256342/people,/EN#256346/scene,0
6632464405,1,A man,is standing,center stage,/EN#256342/people,/EN#256346/scene,1
6632464405,4,A musician,performs on,stage,/EN#256342/people,/EN#256346/scene,1
6632464405,1,A man,as,flames,/EN#256342/people,/EN#256348/other,0
6632464405,4,A musician,with,pyrotechnic displays,/EN#256342/people,/EN#256348/other,0
6632464405,1,center stage,as,flames,/EN#256346/scene,/EN#256348/other,0
