ImageID,SentenceNo,Entity1,Relation,Entity2,Entity1ID,Entity2ID,Answer
2311881432,0,A man,is sitting on,a sandy beach,/EN#40859/people,/EN#40860/scene,0
2311881432,1,A bald headed man,on,a beach,/EN#40859/people,/EN#40860/scene,0
2311881432,2,A man,is shaving while sitting on,the beach,/EN#40859/people,/EN#40860/scene,1
2311881432,3,A bald man,on,a beach,/EN#40859/people,/EN#40860/scene,0
2311881432,4,A man,in front of,a beach,/EN#40859/people,/EN#40860/scene,0
2311881432,0,A man,holding,an electric razor,/EN#40859/people,/EN#40862/other,0
2311881432,1,A bald headed man,holding,an electric shaver,/EN#40859/people,/EN#40862/other,0
2311881432,3,A bald man,holding,a shaving device,/EN#40859/people,/EN#40862/other,0
2311881432,4,A man,using,a razor,/EN#40859/people,/EN#40862/other,1
2311881432,1,A bald headed man,with,a beard,/EN#40859/people,/EN#40861/bodyparts,1
2311881432,3,A bald man,with,a beard,/EN#40859/people,/EN#40861/bodyparts,1
2311881432,1,a beard,holding,an electric shaver,/EN#40861/bodyparts,/EN#40862/other,1
2311881432,3,a beard,holding,a shaving device,/EN#40861/bodyparts,/EN#40862/other,1
2311881432,1,a beard,on,a beach,/EN#40861/bodyparts,/EN#40860/scene,0
2311881432,1,an electric shaver,on,a beach,/EN#40862/other,/EN#40860/scene,0
2311881432,3,a shaving device,on,a beach,/EN#40862/other,/EN#40860/scene,0
2311881432,4,a razor,in front of,a beach,/EN#40862/other,/EN#40860/scene,1
2315325912,2,Two girls,writing,a message,/EN#41078/people,/EN#41079/other,1
2315325912,4,Two girls,decorate,a display board,/EN#41078/people,/EN#41079/other,0
2315325912,2,Two girls,on,a chalkboard,/EN#41078/people,/EN#41079/other,0
2318834690,0,A man,is standing on,a dock,/EN#41339/people,/EN#41340/scene,1
2318834690,1,A man,on,a boat dock,/EN#41339/people,/EN#41340/scene,1
2318834690,2,A man,on,a dock,/EN#41339/people,/EN#41340/scene,1
2318834690,0,A man,looking at,a boat,/EN#41339/people,/EN#41338/vehicles/scene,0
2318834690,1,A man,at,a boat,/EN#41339/people,/EN#41338/vehicles/scene,0
2318834690,2,A man,and,boat,/EN#41339/people,/EN#41338/vehicles/scene,0
2318834690,4,A man,is watching,a boat,/EN#41339/people,/EN#41338/vehicles/scene,0
2318834690,0,A man,on,the water,/EN#41339/people,/EN#41343/scene,0
2318834690,1,A man,looking onto,the water,/EN#41339/people,/EN#41343/scene,0
2318834690,2,A man,in,the water,/EN#41339/people,/EN#41343/scene,0
2318834690,0,a dock,looking at,a boat,/EN#41340/scene,/EN#41338/vehicles/scene,1
2318834690,1,a boat dock,at,a boat,/EN#41340/scene,/EN#41338/vehicles/scene,0
2318834690,2,a dock,and,boat,/EN#41340/scene,/EN#41338/vehicles/scene,0
2318834690,0,a dock,on,the water,/EN#41340/scene,/EN#41343/scene,0
2318834690,1,a boat dock,looking onto,the water,/EN#41340/scene,/EN#41343/scene,1
2318834690,2,a dock,in,the water,/EN#41340/scene,/EN#41343/scene,1
2318834690,0,a boat,on,the water,/EN#41338/vehicles/scene,/EN#41343/scene,1
2318834690,2,boat,in,the water,/EN#41338/vehicles/scene,/EN#41343/scene,0
2318834690,3,A boat,floating in,the water,/EN#41338/vehicles/scene,/EN#41343/scene,1
2318834690,2,A man,at,sunset,/EN#41339/people,/EN#41341/scene,0
2318834690,2,boat,at,sunset,/EN#41338/vehicles/scene,/EN#41341/scene,0
2318834690,3,A boat,at,sunset,/EN#41338/vehicles/scene,/EN#41341/scene,0
2318834690,4,a boat,at,sunset,/EN#41338/vehicles/scene,/EN#41341/scene,0
2318834690,2,the water,at,sunset,/EN#41343/scene,/EN#41341/scene,1
2321094365,0,Cattle,walking in front of,a orange bus,/EN#41505/animals,/EN#41507/vehicles/scene,0
2321094365,2,Two cows,riding,a bus,/EN#41505/animals,/EN#41507/vehicles/scene,0
2321094365,4,Two cows,walk past,a train,/EN#41505/animals,/EN#41507/vehicles/scene,0
2321094365,0,Cattle,with,many people,/EN#41505/animals,/EN#41506/people,0
2321094365,2,Two cows,stand in front of,people,/EN#41505/animals,/EN#41506/people,0
2321094365,1,People,commuting on,a bus,/EN#41506/people,/EN#41507/vehicles/scene,1
2321094365,2,people,riding,a bus,/EN#41506/people,/EN#41507/vehicles/scene,1
2321094365,3,People,on,a bus,/EN#41506/people,/EN#41507/vehicles/scene,1
2321094365,1,People,passing,a couple of cows,/EN#41506/people,/EN#41505/animals,0
2321094365,3,People,are riding by,animals,/EN#41506/people,/EN#41505/animals,0
2321094365,1,a bus,passing,a couple of cows,/EN#41507/vehicles/scene,/EN#41505/animals,1
2321094365,3,a bus,are riding by,animals,/EN#41507/vehicles/scene,/EN#41505/animals,0
233270519,0,A man,in,swim trunks,/EN#42203/people,/EN#42204/clothing,1
233270519,2,a muscular man,in,swim trunks,/EN#42203/people,/EN#42204/clothing,1
233270519,4,Man,in,a bathing suit,/EN#42203/people,/EN#42204/clothing,1
233270519,0,A man,hits,a ball,/EN#42203/people,/EN#42205/other,1
233270519,1,The man,hitting,a ball,/EN#42203/people,/EN#42205/other,0
233270519,3,A man,is batting,a ball,/EN#42203/people,/EN#42205/other,0
233270519,0,A man,with,a paddle,/EN#42203/people,/EN#42206/other,0
233270519,1,The man,with,a paddle,/EN#42203/people,/EN#42206/other,0
233270519,4,Man,holding,a paddle,/EN#42203/people,/EN#42206/other,0
233270519,0,A man,&#44; while on,the beach,/EN#42203/people,/EN#42208/scene,0
233270519,2,a muscular man,on,the beach,/EN#42203/people,/EN#42208/scene,0
233270519,3,A man,on,the beach,/EN#42203/people,/EN#42208/scene,0
233270519,4,Man,on,the beach,/EN#42203/people,/EN#42208/scene,0
233270519,0,swim trunks,with,a paddle,/EN#42204/clothing,/EN#42206/other,0
233270519,4,a bathing suit,holding,a paddle,/EN#42204/clothing,/EN#42206/other,1
233270519,0,swim trunks,&#44; while on,the beach,/EN#42204/clothing,/EN#42208/scene,0
233270519,2,swim trunks,on,the beach,/EN#42204/clothing,/EN#42208/scene,0
233270519,4,a bathing suit,on,the beach,/EN#42204/clothing,/EN#42208/scene,0
233270519,0,a ball,with,a paddle,/EN#42205/other,/EN#42206/other,0
233270519,0,a ball,&#44; while on,the beach,/EN#42205/other,/EN#42208/scene,0
233270519,3,a ball,on,the beach,/EN#42205/other,/EN#42208/scene,1
233270519,0,a paddle,&#44; while on,the beach,/EN#42206/other,/EN#42208/scene,0
233270519,4,a paddle,on,the beach,/EN#42206/other,/EN#42208/scene,1
233270519,1,The man,is standing on,the shore,/EN#42203/people,/EN#42209/scene,1
233270519,3,A man,beside,the ocean,/EN#42203/people,/EN#42209/scene,0
23329858,0,Two construction workers,working on,a decorative window,/EN#42235/people,/EN#42236/other,1
23329858,1,Two men,are working on,a circular window,/EN#42235/people,/EN#42236/other,1
23329858,2,Two workers,fixing,a stained glass window,/EN#42235/people,/EN#42236/other,1
23329858,3,Two men,are installing,a window,/EN#42235/people,/EN#42236/other,0
23329858,4,Two men,working on,a window,/EN#42235/people,/EN#42236/other,1
2335129954,0,A boy,where,all the pigeons,/EN#42384/people,/EN#42385/animals,0
2335129954,1,A child,is playing among,a flock of birds,/EN#42384/people,/EN#42385/animals,0
2335129954,2,A little boy,runs through,a crowd of pigeons,/EN#42384/people,/EN#42385/animals,0
2335129954,3,A little boy,surrounded by,birds,/EN#42384/people,/EN#42385/animals,1
2335129954,4,A little boy,enjoying,birds,/EN#42384/people,/EN#42385/animals,1
2335129954,1,A child,in,the park,/EN#42384/people,/EN#42386/scene,0
2335129954,3,A little boy,in,a park,/EN#42384/people,/EN#42386/scene,0
2335129954,4,A little boy,in,the park,/EN#42384/people,/EN#42386/scene,0
2335129954,1,a flock of birds,in,the park,/EN#42385/animals,/EN#42386/scene,1
2335129954,4,birds,in,the park,/EN#42385/animals,/EN#42386/scene,0
2337757064,0,A person,in,a yellow hat,/EN#42503/people,/EN#42507/clothing,1
2337757064,2,A person,with,a yellow hat,/EN#42503/people,/EN#42507/clothing,1
2337757064,0,A person,and,a fishing pole,/EN#42503/people,/EN#42505/other,0
2337757064,1,A person,carrying,a long pole,/EN#42503/people,/EN#42505/other,0
2337757064,2,A person,holding,a fishing pole,/EN#42503/people,/EN#42505/other,0
2337757064,3,Man,holding,stick,/EN#42503/people,/EN#42505/other,0
2337757064,0,A person,&#44; walks in,a grassy area,/EN#42503/people,/EN#42504/scene,0
2337757064,1,A person,is walking across,the grass,/EN#42503/people,/EN#42504/scene,0
2337757064,2,A person,in,the grass,/EN#42503/people,/EN#42504/scene,0
2337757064,3,Man,in,field of green grass,/EN#42503/people,/EN#42504/scene,0
2337757064,4,A fisherman,in,a field,/EN#42503/people,/EN#42504/scene,1
2337757064,0,A person,near,a small body of water,/EN#42503/people,/EN#42506/scene,0
2337757064,2,A person,by,water,/EN#42503/people,/EN#42506/scene,0
2337757064,4,A fisherman,near,a lake,/EN#42503/people,/EN#42506/scene,1
2337757064,0,a yellow hat,and,a fishing pole,/EN#42507/clothing,/EN#42505/other,0
2337757064,2,a yellow hat,holding,a fishing pole,/EN#42507/clothing,/EN#42505/other,1
2337757064,0,a yellow hat,&#44; walks in,a grassy area,/EN#42507/clothing,/EN#42504/scene,0
2337757064,2,a yellow hat,in,the grass,/EN#42507/clothing,/EN#42504/scene,0
2337757064,0,a yellow hat,near,a small body of water,/EN#42507/clothing,/EN#42506/scene,0
2337757064,2,a yellow hat,by,water,/EN#42507/clothing,/EN#42506/scene,0
2337757064,0,a fishing pole,&#44; walks in,a grassy area,/EN#42505/other,/EN#42504/scene,0
2337757064,2,a fishing pole,in,the grass,/EN#42505/other,/EN#42504/scene,0
2337757064,3,stick,in,field of green grass,/EN#42505/other,/EN#42504/scene,1
2337757064,0,a fishing pole,near,a small body of water,/EN#42505/other,/EN#42506/scene,0
2337757064,2,a fishing pole,by,water,/EN#42505/other,/EN#42506/scene,0
2337757064,0,a grassy area,near,a small body of water,/EN#42504/scene,/EN#42506/scene,0
2337757064,2,the grass,by,water,/EN#42504/scene,/EN#42506/scene,0
2337757064,4,a field,near,a lake,/EN#42504/scene,/EN#42506/scene,0
2338798208,0,Three young women,embrace while displaying,baked goods,/EN#42581/people,/EN#42583/other,0
2338798208,1,Three girls,with,baked goods,/EN#42581/people,/EN#42583/other,0
2338798208,2,Three women,are smiling and making,cupcakes,/EN#42581/people,/EN#42583/other,0
2338798208,0,Three young women,in,kitchen,/EN#42581/people,/EN#42582/scene,0
2338798208,1,Three girls,in,a kitchen,/EN#42581/people,/EN#42582/scene,0
2338798208,3,Three women,standing in,a kitchen,/EN#42581/people,/EN#42582/scene,1
2338798208,0,baked goods,in,kitchen,/EN#42583/other,/EN#42582/scene,0
2338798208,1,baked goods,in,a kitchen,/EN#42583/other,/EN#42582/scene,0
2340111592,0,Young friends,in,a park,/EN#42700/people,/EN#42702/scene,0
2340111592,1,This group of young adults,in,the park,/EN#42700/people,/EN#42702/scene,0
2340111592,2,Several people,&#44; sitting in,a park,/EN#42700/people,/EN#42702/scene,0
2340111592,3,A group of young people,in,a park,/EN#42700/people,/EN#42702/scene,0
2340111592,1,This group of young adults,are sitting around having,a picnic,/EN#42700/people,/EN#42701/other,0
2340111592,3,A group of young people,having,a cookout,/EN#42700/people,/EN#42701/other,1
2340111592,1,a picnic,in,the park,/EN#42701/other,/EN#42702/scene,1
2340111592,3,a cookout,in,a park,/EN#42701/other,/EN#42702/scene,1
2348924378,0,The little boy,and playing,baseball,/EN#43351/people,/EN#43353/other,0
2348924378,1,a young boy,singing at,a large baseball,/EN#43351/people,/EN#43353/other,1
2348924378,2,A young boy,at,a large baseball,/EN#43351/people,/EN#43353/other,0
2348924378,3,A little boy,at,a ball,/EN#43351/people,/EN#43353/other,0
2348924378,2,A young boy,swings,a bat,/EN#43351/people,/EN#43355/other,0
2348924378,3,A little boy,is swinging,a bat,/EN#43351/people,/EN#43355/other,0
2348924378,2,a bat,at,a large baseball,/EN#43355/other,/EN#43353/other,1
2348924378,3,a bat,at,a ball,/EN#43355/other,/EN#43353/other,0
2352961328,0,A girl,in,a bright yellow shirt,/EN#43566/people,/EN#43567/clothing,1
2352961328,1,A young tan girl,in,a yellow t-shirt,/EN#43566/people,/EN#43567/clothing,1
2352961328,2,Blond-haired women,in,yellow shirt,/EN#43566/people,/EN#43567/clothing,1
2352961328,0,A girl,and,dark green shorts,/EN#43566/people,/EN#43569/clothing,0
2352961328,1,A young tan girl,and,short olive shorts,/EN#43566/people,/EN#43569/clothing,0
2352961328,2,Blond-haired women,and,green shorts,/EN#43566/people,/EN#43569/clothing,0
2352961328,0,A girl,is sleeping on,a couch,/EN#43566/people,/EN#43568/other,0
2352961328,1,A young tan girl,is asleep on,the sofa,/EN#43566/people,/EN#43568/other,0
2352961328,2,Blond-haired women,dozing on,a couch,/EN#43566/people,/EN#43568/other,0
2352961328,3,A blond girl,sleeping on,a couch,/EN#43566/people,/EN#43568/other,1
2352961328,4,A blond girl,sleeps on,a couch,/EN#43566/people,/EN#43568/other,0
2352961328,0,a bright yellow shirt,and,dark green shorts,/EN#43567/clothing,/EN#43569/clothing,0
2352961328,1,a yellow t-shirt,and,short olive shorts,/EN#43567/clothing,/EN#43569/clothing,0
2352961328,2,yellow shirt,and,green shorts,/EN#43567/clothing,/EN#43569/clothing,0
2352961328,0,a bright yellow shirt,is sleeping on,a couch,/EN#43567/clothing,/EN#43568/other,0
2352961328,1,a yellow t-shirt,is asleep on,the sofa,/EN#43567/clothing,/EN#43568/other,0
2352961328,2,yellow shirt,dozing on,a couch,/EN#43567/clothing,/EN#43568/other,0
2352961328,0,dark green shorts,is sleeping on,a couch,/EN#43569/clothing,/EN#43568/other,0
2352961328,1,short olive shorts,is asleep on,the sofa,/EN#43569/clothing,/EN#43568/other,0
2352961328,2,green shorts,dozing on,a couch,/EN#43569/clothing,/EN#43568/other,0
2354405491,0,A little girl,in,a white dress,/EN#43679/people,/EN#43680/clothing,1
2354405491,1,A young girl,wearing,a white dress,/EN#43679/people,/EN#43680/clothing,1
2354405491,2,A girl,&#44;,her dress,/EN#43679/people,/EN#43680/clothing,0
2354405491,4,A young girl,in,a beige dress,/EN#43679/people,/EN#43680/clothing,1
2354405491,0,A little girl,is running through,a forest,/EN#43679/people,/EN#43681/scene,1
2354405491,1,A young girl,near,a forest,/EN#43679/people,/EN#43681/scene,0
2354405491,0,A little girl,while,her dress,/EN#43679/people,/EN#43680/clothing,0
2354405491,0,a white dress,is running through,a forest,/EN#43680/clothing,/EN#43681/scene,0
2354405491,1,a white dress,near,a forest,/EN#43680/clothing,/EN#43681/scene,0
2354792215,0,The boy,,the soccer ball,/EN#43714/people,/EN#43716/other,0
2354792215,1,Boy,kicking,the ball,/EN#43714/people,/EN#43716/other,0
2354792215,0,The boy,away from,the yellow and blue team,/EN#43714/people,/EN#43717/people,0
2354792215,1,Boy,with,other players,/EN#43714/people,/EN#43717/people,0
2354792215,0,the soccer ball,away from,the yellow and blue team,/EN#43716/other,/EN#43717/people,0
2354792215,1,the ball,with,other players,/EN#43716/other,/EN#43717/people,0
2354792215,2,five young boys,running and playing,soccer,/EN#43719/people,/EN#43725/other,0
2354792215,4,Two young soccer teams,competing in,a game,/EN#43719/people,/EN#43725/other,1
2371475978,0,Male,wearing,orange trunks,/EN#44675/people,/EN#44678/clothing,1
2371475978,1,A man,in,red bottoms,/EN#44675/people,/EN#44678/clothing,1
2371475978,3,A man,in,red swim trunks,/EN#44675/people,/EN#44678/clothing,1
2371475978,0,Male,on,the water,/EN#44675/people,/EN#44679/scene,0
2371475978,0,Male,leaving,the dock,/EN#44675/people,/EN#44677/scene,0
2371475978,2,A man,in,the harbor,/EN#44675/people,/EN#44677/scene,0
2371475978,0,orange trunks,on,the water,/EN#44678/clothing,/EN#44679/scene,1
2371475978,3,red swim trunks,in,the water,/EN#44678/clothing,/EN#44679/scene,0
2371475978,3,A man,on,a boat,/EN#44675/people,/EN#44676/vehicles/scene,0
2371475978,4,A man,is riding on,a boat,/EN#44675/people,/EN#44676/vehicles/scene,0
2371475978,3,red swim trunks,on,a boat,/EN#44678/clothing,/EN#44676/vehicles/scene,1
2371475978,4,swim trunks,is riding on,a boat,/EN#44678/clothing,/EN#44676/vehicles/scene,0
2372262128,0,People,in front of,waterfront,/EN#44742/people,/EN#44744/scene,1
2372262128,2,Six people,by,body of water,/EN#44742/people,/EN#44744/scene,1
2372262128,4,A group of people,sitting by,a lake,/EN#44742/people,/EN#44744/scene,1
2372262128,0,People,&#44;,3 people,/EN#44742/people,/EN#44745/people,0
2372262128,2,Six people,&#44;,all,/EN#44742/people,/EN#44745/people,0
2372262128,0,People,walk towards,the water,/EN#44742/people,/EN#44744/scene,1
2372262128,0,waterfront,&#44;,3 people,/EN#44744/scene,/EN#44745/people,0
2372262128,2,body of water,&#44;,all,/EN#44744/scene,/EN#44745/people,0
2372262128,0,waterfront,as,a young boy,/EN#44744/scene,/EN#44746/people,0
2372262128,1,the view of the water,as,a small boy,/EN#44744/scene,/EN#44746/people,0
2372262128,0,waterfront,runs and,2 people,/EN#44744/scene,/EN#44748/people,0
2372262128,1,the view of the water,wanders off and,two companions,/EN#44744/scene,/EN#44748/people,0
2372262128,0,3 people,walk towards,the water,/EN#44745/people,/EN#44744/scene,0
2372262128,3,three people,are walking beside,a body of water,/EN#44745/people,/EN#44744/scene,0
2372262128,0,a young boy,runs and,2 people,/EN#44746/people,/EN#44748/people,1
2372262128,1,a small boy,wanders off and,two companions,/EN#44746/people,/EN#44748/people,1
2384147448,0,A light brown colored dog,is playing,ball,/EN#45471/animals,/EN#45475/other,1
2384147448,1,One dog,with,an object,/EN#45471/animals,/EN#45475/other,1
2384147448,0,A light brown colored dog,with,a redish brown colored dog,/EN#45471/animals,/EN#45478/animals,0
2384147448,1,One dog,is met by,another dog,/EN#45471/animals,/EN#45478/animals,0
2384147448,0,A light brown colored dog,in,area,/EN#45471/animals,/EN#45476/scene,0
2384147448,3,Two dogs,run around in,an outdoor enclosure,/EN#45471/animals,/EN#45476/scene,0
2384147448,0,ball,with,a redish brown colored dog,/EN#45475/other,/EN#45478/animals,0
2384147448,1,an object,is met by,another dog,/EN#45475/other,/EN#45478/animals,0
2391035976,0,A caucasian woman,in,a dark orange t-shirt,/EN#45902/people,/EN#45904/clothing,1
2391035976,1,A woman,in,a red shirt,/EN#45902/people,/EN#45904/clothing,1
2391035976,3,An older woman,in,a red shirt,/EN#45902/people,/EN#45904/clothing,1
2391035976,0,A caucasian woman,is spinning,clay,/EN#45902/people,/EN#45907/other,1
2391035976,1,A woman,works with,clay,/EN#45902/people,/EN#45907/other,0
2391035976,2,A woman,are making,sculptures,/EN#45902/people,/EN#45907/other,1
2391035976,3,An older woman,forming sculpting,clay pots,/EN#45902/people,/EN#45907/other,0
2391035976,4,A woman,makes,pots,/EN#45902/people,/EN#45907/other,1
2391035976,0,A caucasian woman,on,a wheel,/EN#45902/people,/EN#45906/other,0
2391035976,4,A woman,on,a wheel,/EN#45902/people,/EN#45906/other,0
2391035976,0,A caucasian woman,while,a young child,/EN#45902/people,/EN#45908/people,0
2391035976,1,A woman,while,a young girl,/EN#45902/people,/EN#45908/people,0
2391035976,2,A woman,and,a young child,/EN#45902/people,/EN#45908/people,0
2391035976,0,a dark orange t-shirt,is spinning,clay,/EN#45904/clothing,/EN#45907/other,0
2391035976,1,a red shirt,works with,clay,/EN#45904/clothing,/EN#45907/other,0
2391035976,3,a red shirt,forming sculpting,clay pots,/EN#45904/clothing,/EN#45907/other,1
2391035976,4,a red shirt,makes,pots,/EN#45904/clothing,/EN#45907/other,0
2391035976,0,a dark orange t-shirt,on,a wheel,/EN#45904/clothing,/EN#45906/other,0
2391035976,4,a red shirt,on,a wheel,/EN#45904/clothing,/EN#45906/other,0
2391035976,0,a dark orange t-shirt,while,a young child,/EN#45904/clothing,/EN#45908/people,0
2391035976,1,a red shirt,while,a young girl,/EN#45904/clothing,/EN#45908/people,0
2391035976,0,clay,on,a wheel,/EN#45907/other,/EN#45906/other,0
2391035976,4,pots,on,a wheel,/EN#45907/other,/EN#45906/other,0
2391035976,0,clay,while,a young child,/EN#45907/other,/EN#45908/people,0
2391035976,1,clay,while,a young girl,/EN#45907/other,/EN#45908/people,0
2393059551,0,A man,under,construction,/EN#46106/people,/EN#46107/other,0
2393059551,2,Man,under,construction,/EN#46106/people,/EN#46107/other,0
2393059551,0,a building,under,construction,/EN#46105/scene,/EN#46107/other,1
2393059551,3,A house,is in,the middle of construction,/EN#46105/scene,/EN#46107/other,0
2393059551,1,construction,on,the inside of a house,/EN#46107/other,/EN#46108/scene,0
2393059551,4,Construction,on,the inside of a house,/EN#46107/other,/EN#46108/scene,1
2393410666,0,The black greyhound dog,is running on,the grass,/EN#46157/animals,/EN#46160/scene,1
2393410666,4,A dog,runs through,the grass,/EN#46157/animals,/EN#46160/scene,0
2393410666,0,The black greyhound dog,wearing,a blue jacket,/EN#46157/animals,/EN#46158/clothing,0
2393410666,1,A dog,wearing,a blue shirt,/EN#46157/animals,/EN#46158/clothing,1
2393410666,2,A dog,and,blue jacket,/EN#46157/animals,/EN#46158/clothing,0
2393410666,3,A black dog,wearing,a blue shirt,/EN#46157/animals,/EN#46158/clothing,1
2393924525,1,A furocious female tennis player,about to hit,a tennis ball,/EN#46188/people,/EN#46189/other,1
2393924525,2,A woman,,a tennis ball,/EN#46188/people,/EN#46189/other,0
2393924525,3,Woman,and hitting,the ball,/EN#46188/people,/EN#46189/other,0
2393924525,2,A woman,in,a tennis match,/EN#46188/people,/EN#46190/other,0
2393924525,4,A woman,playing,tennis,/EN#46188/people,/EN#46190/other,1
2394267183,0,A dog,performs,a slalom-like obstacle,/EN#46215/animals,/EN#46217/other,1
2394267183,2,A dog,goes through,an obstacle course,/EN#46215/animals,/EN#46217/other,1
2394267183,0,A dog,while,the owner,/EN#46215/animals,/EN#46216/people,0
2394267183,2,A dog,while,a person,/EN#46215/animals,/EN#46216/people,0
2394267183,4,A dog,plays with,a man,/EN#46215/animals,/EN#46216/people,1
2394267183,0,a slalom-like obstacle,while,the owner,/EN#46217/other,/EN#46216/people,0
2394267183,2,an obstacle course,while,a person,/EN#46217/other,/EN#46216/people,0
2394267183,1,The woman,to zigzag through,metal poles,/EN#46216/people,/EN#46218/other,0
2394267183,4,a man,by running around,poles,/EN#46216/people,/EN#46218/other,0
2394267183,1,a white dog,to zigzag through,metal poles,/EN#46215/animals,/EN#46218/other,0
2394267183,3,A dog,is going through,a slalom style obstacle course,/EN#46215/animals,/EN#46218/other,0
2394267183,4,A dog,by running around,poles,/EN#46215/animals,/EN#46218/other,0
2394919002,0,child,walking to,the water &#39;s edge,/EN#46251/people,/EN#46255/scene,0
2394919002,2,A child,is looking at,the body of water,/EN#46251/people,/EN#46255/scene,0
2394919002,1,A little boy,in,a yellow shirt,/EN#46251/people,/EN#46259/clothing,1
2394919002,2,A child,in,a yellow shirt,/EN#46251/people,/EN#46259/clothing,1
2394919002,1,A little boy,walks near,the edge of a pond,/EN#46251/people,/EN#46257/scene,0
2394919002,4,a young boy,runs for,the pond,/EN#46251/people,/EN#46257/scene,0
2401957281,0,A woman,wearing,a green top,/EN#46616/people,/EN#46618/clothing,1
2401957281,2,A female,and,a green shirt,/EN#46616/people,/EN#46618/clothing,0
2401957281,4,Woman,in,green shirt,/EN#46616/people,/EN#46618/clothing,0
2401957281,0,A woman,and,black pants,/EN#46616/people,/EN#46619/clothing,0
2401957281,2,A female,wearing,black pants,/EN#46616/people,/EN#46619/clothing,1
2401957281,0,A woman,runs past,a fountain,/EN#46616/people,/EN#46617/scene,0
2401957281,1,A woman,is running in front of,a large fountain,/EN#46616/people,/EN#46617/scene,0
2401957281,0,a green top,and,black pants,/EN#46618/clothing,/EN#46619/clothing,0
2401957281,3,a green shirt,and,black pants,/EN#46618/clothing,/EN#46619/clothing,0
2401957281,0,a green top,runs past,a fountain,/EN#46618/clothing,/EN#46617/scene,0
2401957281,1,a green shirt,is running in front of,a large fountain,/EN#46618/clothing,/EN#46617/scene,0
241198768,0,Two men,at,another person,/EN#47081/people,/EN#47083/people,0
241198768,2,Two men,look down at,another man,/EN#47081/people,/EN#47083/people,1
241198768,3,Two people,observe,a man,/EN#47081/people,/EN#47083/people,1
241198768,0,Two men,standing on,two small wooden docks,/EN#47081/people,/EN#47084/scene,0
241198768,2,Two men,standing on,an unfinished walkway,/EN#47081/people,/EN#47084/scene,0
241198768,0,another person,standing on,two small wooden docks,/EN#47083/people,/EN#47084/scene,0
241198768,2,another man,standing on,an unfinished walkway,/EN#47083/people,/EN#47084/scene,0
241198768,4,a middle-aged man,working on,a dock,/EN#47083/people,/EN#47084/scene,1
241345639,0,the player,in,the red jersey,/EN#47176/people,/EN#47180/clothing,1
241345639,2,a player,in,a red uniform,/EN#47176/people,/EN#47180/clothing,1
241345864,0,The cheerleader,is sitting on,the knee of a man,/EN#47230/people,/EN#47232/people,1
241345864,1,A female cheerleader,sits on,the knee of a male cheerleader,/EN#47230/people,/EN#47232/people,0
241347150,0,An American footballer,in,a red outfit,/EN#47460/people,/EN#47462/clothing,1
241347150,1,a player,in,red,/EN#47460/people,/EN#47462/clothing,0
241347150,0,An American footballer,is attacking,the player,/EN#47460/people,/EN#47461/people,1
241347150,3,A Sooners football player,is tackling,an opposing player,/EN#47460/people,/EN#47461/people,0
241347150,0,the player,in,white,/EN#47461/people,/EN#47464/clothing,0
241347150,2,A football player,in,white,/EN#47461/people,/EN#47464/clothing,1
241347150,0,the player,is running with,the ball,/EN#47461/people,/EN#47463/other,0
241347150,1,A football player,holds,the ball,/EN#47461/people,/EN#47463/other,1
241347150,1,A football player,while,a player,/EN#47461/people,/EN#47460/people,0
241347150,2,A football player,is being tackled by,a Oklahoma University player,/EN#47461/people,/EN#47460/people,0
241347204,0,Oklahoma University football players,and next to,three referees,/EN#47468/people,/EN#47470/people,1
241347204,1,Football players,to,collaborating officials,/EN#47468/people,/EN#47470/people,0
241347204,2,The red and white football team,is talking with,the officials,/EN#47468/people,/EN#47470/people,0
241347204,4,Football players,gather around,the referees,/EN#47468/people,/EN#47470/people,0
241347760,2,A man,is wearing,a Sooners red football shirt,/EN#47608/people,/EN#47609/clothing,0
241347760,4,Guy,in,red and white football uniform,/EN#47608/people,/EN#47609/clothing,1
2425062226,0,A man,with,a headscarf,/EN#48476/people,/EN#48479/clothing,1
2425062226,2,A man,with,a red bandanna,/EN#48476/people,/EN#48479/clothing,1
2425062226,0,A man,closed while holding,some kind of stick,/EN#48476/people,/EN#48478/other,0
2425062226,1,A bearded man,scarf and holding,a forked green and white branch,/EN#48476/people,/EN#48478/other,0
2425062226,2,A man,is holding,an object,/EN#48476/people,/EN#48478/other,1
2425062226,3,A man,holds,a stick,/EN#48476/people,/EN#48478/other,1
2425062226,0,a headscarf,closed while holding,some kind of stick,/EN#48479/clothing,/EN#48478/other,0
2425062226,2,a red bandanna,is holding,an object,/EN#48479/clothing,/EN#48478/other,0
2425062226,3,a red bandanna,holds,a stick,/EN#48479/clothing,/EN#48478/other,0
2425062226,2,A man,and is surrounded by,many other people,/EN#48476/people,/EN#48477/people,0
2425062226,3,A man,while standing in,a crowd,/EN#48476/people,/EN#48477/people,0
2425062226,2,a red bandanna,and is surrounded by,many other people,/EN#48479/clothing,/EN#48477/people,0
2425062226,3,a red bandanna,while standing in,a crowd,/EN#48479/clothing,/EN#48477/people,0
2425062226,2,an object,and is surrounded by,many other people,/EN#48478/other,/EN#48477/people,0
2425062226,3,a stick,while standing in,a crowd,/EN#48478/other,/EN#48477/people,0
2425411995,0,A woman,with,her racket,/EN#48521/people,/EN#48524/other,0
2425411995,2,A woman,with,her tennis racket,/EN#48521/people,/EN#48524/other,0
