ImageID,SentenceNo,Entity1,Relation,Entity2,Entity1ID,Entity2ID,Answer,NumberOfWorkers,WorkerAnswer,WorkerAccuracy
491987177,0,an opossum,with,a broom,/EN#218356/animals,/EN#218358/other,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
491987177,2,A man,from,a bar,/EN#218355/people,/EN#218367/scene,0,5,0-0-0-1-0,1.0-1.0-1.0-1.0-1.0
491987177,3,An older gentlemen,cleans,the bar,/EN#218355/people,/EN#218367/scene,0,5,0-0-1-0-1,1.0-1.0-1.0-1.0-1.0
519228867,1,A little girl,filled with,water,/EN#230683/people,/EN#230684/scene,0,5,0-0-1-0-0,1.0-1.0-1.0-1.0-1.0
519228867,3,A girl,sits and laughs while in,a kiddie pool,/EN#230683/people,/EN#230684/scene,1,5,1-1-1-1-0,1.0-1.0-1.0-1.0-1.0
4455065396,0,A small child,lays on,a glossy hardwood floor,/EN#169998/people,/EN#169999/scene,1,5,1-1-1-1-1,1.0-0.8-0.8-1.0-1.0
4455065396,1,A little boy,on,an empty floor,/EN#169998/people,/EN#169999/scene,1,5,0-1-1-1-1,1.0-0.8-0.8-1.0-1.0
4455065396,3,The child,lays on,the hardwood floor,/EN#169998/people,/EN#169999/scene,1,5,1-1-1-1-1,1.0-0.8-0.8-1.0-1.0
7990849887,1,A musical group,on,the stage,/EN#277443/people,/EN#277445/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-0.8
4918525947,0,A Japanese woman,&#44; dressed in,traditional Kimono,/EN#218266/people,/EN#218267/clothing,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
2384401298,1,A white dog,are by,a stream,/EN#45488/animals,/EN#45489/scene,0,5,1-0-0-1-0,0.8-1.0-1.0-1.0-1.0
2384401298,1,a brown dog,are by,a stream,/EN#45488/animals,/EN#45489/scene,0,5,1-0-0-1-0,0.8-1.0-1.0-1.0-1.0
2384401298,2,A tan dog,is running along,a river,/EN#45488/animals,/EN#45489/scene,1,5,1-1-1-1-0,0.8-1.0-1.0-1.0-1.0
2384401298,0,A dog,is on,the water,/EN#45488/animals,/EN#45489/scene,0,5,1-0-0-0-0,0.8-1.0-1.0-1.0-1.0
451547131,2,A person,carrying,a surfboard,/EN#174714/people,/EN#174716/other,1,5,1-1-1-1-1,1.0-0.6-1.0-1.0-1.0
451547131,4,A man,with,a surfboard,/EN#174714/people,/EN#174716/other,1,5,1-1-1-1-1,1.0-0.6-1.0-1.0-1.0
451547131,0,A man,is walking across,the beach,/EN#174714/people,/EN#174715/scene,1,5,1-1-1-1-0,1.0-0.6-1.0-1.0-1.0
451547131,3,A surfer,is walking along,the beach,/EN#174714/people,/EN#174715/scene,1,5,1-1-1-1-0,1.0-0.6-1.0-1.0-1.0
451547131,0,A man,during,sunset,/EN#174714/people,/EN#174717/scene,1,5,1-1-1-1-0,1.0-0.6-1.0-1.0-1.0
451547131,2,A person,at,sunset,/EN#174714/people,/EN#174717/scene,1,5,1-1-1-1-0,1.0-0.6-1.0-1.0-1.0
451547131,0,A man,as,the waves,/EN#174714/people,/EN#174720/scene,0,5,0-1-0-0-0,1.0-0.6-1.0-1.0-1.0
451547131,1,A surfer,looks out onto,the water,/EN#174714/people,/EN#174720/scene,1,5,0-1-1-1-0,1.0-0.6-1.0-1.0-1.0
451547131,0,A man,gently wash into,shore,/EN#174714/people,/EN#174715/scene,0,5,0-1-0-0-0,1.0-0.6-1.0-1.0-1.0
451547131,0,the beach,during,sunset,/EN#174715/scene,/EN#174717/scene,1,5,1-1-1-1-0,1.0-0.6-1.0-1.0-1.0
451547131,2,a beach,at,sunset,/EN#174715/scene,/EN#174717/scene,1,5,1-1-1-1-0,1.0-1.0-1.0-1.0-1.0
451547131,0,the beach,as,the waves,/EN#174715/scene,/EN#174720/scene,0,5,0-1-0-1-0,1.0-1.0-1.0-1.0-1.0
451547131,1,the beach,looks out onto,the water,/EN#174715/scene,/EN#174720/scene,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
451547131,2,a beach,carrying,a surfboard,/EN#174715/scene,/EN#174716/other,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
451547131,4,the beach,with,a surfboard,/EN#174715/scene,/EN#174716/other,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
2174648405,0,Women,while wearing,masks,/EN#32341/people,/EN#32343/clothing,1,5,1-1-1-1-1,0.8-1.0-1.0-1.0-1.0
2174648405,3,Two woman,wearing,mask,/EN#32341/people,/EN#32343/clothing,1,5,1-1-1-1-1,0.8-1.0-1.0-1.0-1.0
2174648405,1,Two ladies,working in,a food factory,/EN#32341/people,/EN#32342/scene,1,5,1-1-1-1-1,0.8-1.0-1.0-1.0-1.0
2174648405,3,Two woman,are in,a warehouse,/EN#32341/people,/EN#32342/scene,1,5,1-1-1-1-0,0.8-1.0-1.0-1.0-1.0
2174648405,4,Two women,work in,a cookie factory,/EN#32341/people,/EN#32342/scene,1,5,0-1-1-1-1,0.8-1.0-1.0-1.0-1.0
6828750292,1,Three males,&#44; practicing,lacrosse,/EN#258797/people,/EN#258799/other,1,5,1-1-1-1-1,1.0-0.4-1.0-1.0-0.8
6828750292,3,Teenagers,playing,a sport,/EN#258797/people,/EN#258799/other,1,5,1-1-1-1-1,1.0-0.4-1.0-1.0-0.8
101262930,1,A man,around,a woman,/EN#406/people,/EN#405/people,0,5,0-0-0-1-0,1.0-1.0-1.0-0.8-1.0
101262930,1,sunglasses,puts,his arm,/EN#409/clothing,/EN#410/bodyparts/people,0,5,0-0-0-0-0,1.0-1.0-1.0-0.8-1.0
101262930,1,sunglasses,around,a woman,/EN#409/clothing,/EN#405/people,0,5,0-0-0-0-0,1.0-1.0-1.0-0.8-1.0
101262930,1,his arm,around,a woman,/EN#410/bodyparts/people,/EN#405/people,1,5,1-1-1-1-1,1.0-1.0-1.0-0.8-1.0
3183330562,0,A group of kids,follows,a young man,/EN#99219/people,/EN#99220/people,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
3183330562,1,Several African American children,are walking with,a Caucasian adult man,/EN#99219/people,/EN#99220/people,1,5,1-1-0-1-1,1.0-1.0-1.0-1.0-1.0
3183330562,0,A group of kids,down,a paved path,/EN#99219/people,/EN#99221/scene,0,5,1-1-0-0-0,1.0-1.0-1.0-1.0-1.0
3183330562,2,Four kids,are walking down,a street,/EN#99219/people,/EN#99221/scene,1,5,1-1-0-1-0,1.0-1.0-1.0-1.0-1.0
3183330562,3,several children,are walking down,the street,/EN#99219/people,/EN#99221/scene,1,5,1-1-0-1-1,1.0-1.0-1.0-1.0-1.0
3183330562,3,A man,are walking down,the street,/EN#99220/people,/EN#99221/scene,1,5,0-1-0-1-1,1.0-1.0-1.0-1.0-1.0
4459033855,0,a podium,to communicate to,other men,/EN#170260/scene,/EN#170259/people,0,5,0-1-0-1-0,1.0-1.0-1.0-1.0-1.0
4459033855,3,a podium,is speaking to,a group of men,/EN#170260/scene,/EN#170259/people,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
4459033855,0,old gentleman,uses,a screen,/EN#170254/people,/EN#170261/other,1,5,0-1-1-1-1,1.0-1.0-1.0-1.0-1.0
4459033855,2,A man,watch,a slide show,/EN#170254/people,/EN#170261/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
4459033855,0,old gentleman,to communicate to,other men,/EN#170254/people,/EN#170259/people,1,5,1-1-0-1-1,1.0-1.0-1.0-1.0-1.0
3297272270,2,Men,wearing,tutus,/EN#107656/people,/EN#107658/clothing,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
146019208,2,Two people,preparing,food,/EN#13680/people,/EN#13682/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-0.8
146019208,3,Two men,share,a meal,/EN#13680/people,/EN#13682/other,1,5,1-1-0-1-1,1.0-1.0-1.0-1.0-0.8
146019208,1,Two people,with,snow,/EN#13680/people,/EN#13681/scene,1,5,0-1-1-1-1,1.0-1.0-1.0-1.0-0.8
146019208,2,Two people,on,a mountain,/EN#13680/people,/EN#13681/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-0.8
146019208,3,Two men,on,a snow covered mountain,/EN#13680/people,/EN#13681/scene,1,5,0-1-1-1-1,1.0-1.0-1.0-1.0-0.8
146019208,4,Two men,in,coats,/EN#13680/people,/EN#13688/clothing,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-0.8
146019208,2,food,on,a mountain,/EN#13682/other,/EN#13681/scene,0,5,0-1-0-0-1,1.0-1.0-1.0-1.0-0.8
4511879942,0,A woman,to,her friend,/EN#174409/people,/EN#174411/people,0,5,0-0-1-0-0,1.0-1.0-1.0-1.0-1.0
4511879942,3,A young woman,to,an older woman,/EN#174409/people,/EN#174411/people,0,5,0-0-1-0-0,1.0-1.0-1.0-1.0-1.0
4511879942,0,A woman,in front of,an entrance,/EN#174409/people,/EN#174410/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
4511879942,0,A woman,to,a subway station,/EN#174409/people,/EN#174412/scene,0,5,0-1-1-0-0,1.0-1.0-1.0-1.0-1.0
4511879942,3,A young woman,outside,a subway station,/EN#174409/people,/EN#174412/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
4511879942,0,her friend,to,a subway station,/EN#174411/people,/EN#174412/scene,0,5,0-0-1-0-0,1.0-1.0-1.0-1.0-1.0
3422458549,3,Serena Williams,in,an orange outfit,/EN#117054/people,/EN#117056/clothing,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
3422458549,4,A tennis player,hits,a ball,/EN#117054/people,/EN#117055/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
3422458549,0,An african american woman,with,a racquet,/EN#117054/people,/EN#117058/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
3422458549,1,A tennis player,with,her racquet,/EN#117054/people,/EN#117058/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
3422458549,0,orange,is hitting,a tennis ball,/EN#117056/clothing,/EN#117055/other,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
3422458549,1,orange,is striking,the ball,/EN#117056/clothing,/EN#117055/other,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
3422458549,4,an orange outfit,hits,a ball,/EN#117056/clothing,/EN#117055/other,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
3422458549,0,orange,with,a racquet,/EN#117056/clothing,/EN#117058/other,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
3422458549,1,orange,with,her racquet,/EN#117056/clothing,/EN#117058/other,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
3422458549,0,a tennis ball,with,a racquet,/EN#117055/other,/EN#117058/other,1,5,1-0-0-1-1,1.0-1.0-1.0-1.0-1.0
3422458549,1,the ball,with,her racquet,/EN#117055/other,/EN#117058/other,0,5,1-1-0-0-0,1.0-1.0-1.0-1.0-1.0
44619131,0,Four different users,on,computers,/EN#170436/people,/EN#170439/other,1,5,1-1-1-1-1,1.0-1.0-1.0-0.6-1.0
44619131,1,Four people,&#44; are working on,their computers,/EN#170436/people,/EN#170439/other,1,5,1-1-1-1-1,1.0-1.0-1.0-0.6-1.0
44619131,1,three men,&#44; are working on,their computers,/EN#170436/people,/EN#170439/other,1,5,1-1-0-1-1,1.0-1.0-1.0-0.6-1.0
44619131,1,one woman,&#44; are working on,their computers,/EN#170438/people,/EN#170439/other,1,5,1-1-1-1-1,1.0-1.0-1.0-0.6-1.0
44619131,3,one woman,are working on,computers,/EN#170438/people,/EN#170439/other,1,5,1-1-1-1-1,1.0-1.0-1.0-0.6-1.0
44619131,3,Three men,are working on,computers,/EN#170437/people,/EN#170439/other,1,5,1-1-1-1-1,1.0-1.0-1.0-0.6-1.0
44619131,4,Three men,using,laptops,/EN#170437/people,/EN#170439/other,1,5,1-1-1-1-0,1.0-1.0-1.0-0.6-1.0
5220880759,0,Man,&#44; is washing,his face,/EN#231330/people,/EN#231334/bodyparts,1,5,1-1-1-1-1,0.8-1.0-1.0-1.0-1.0
5220880759,1,A man,while taking,a shower,/EN#231330/people,/EN#231333/scene,1,5,1-0-1-1-1,0.8-1.0-1.0-1.0-1.0
2549946671,0,A young boy,is,an orange shirt,/EN#57478/people,/EN#57479/clothing,0,5,0-0-0-1-0,1.0-1.0-1.0-1.0-1.0
2549946671,0,A young boy,holding,a phone,/EN#57478/people,/EN#57480/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
2549946671,1,A little Asian boy,speaks on,a phone,/EN#57478/people,/EN#57480/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
2549946671,2,A boy,is holding,a phone,/EN#57478/people,/EN#57480/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
2549946671,3,A little boy,talking on,a cellphone,/EN#57478/people,/EN#57480/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
2549946671,0,A young boy,next to,his ear,/EN#57478/people,/EN#57481/bodyparts,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
2549946671,2,A boy,to,his ear,/EN#57478/people,/EN#57481/bodyparts,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
2549946671,4,A little boy,to,his ears,/EN#57478/people,/EN#57481/bodyparts,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
2549946671,2,a red shirt,is holding,a phone,/EN#57479/clothing,/EN#57480/other,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
2549946671,0,an orange shirt,next to,his ear,/EN#57479/clothing,/EN#57481/bodyparts,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
2549946671,2,a red shirt,to,his ear,/EN#57479/clothing,/EN#57481/bodyparts,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
2549946671,4,a mobile phone,to,his ears,/EN#57480/other,/EN#57481/bodyparts,1,5,1-0-1-1-0,1.0-1.0-1.0-1.0-1.0
5896386113,3,An older Amish lady,hangs,clothes,/EN#244728/people,/EN#244729/clothing,1,5,1-1-1-0-1,0.8-0.8-0.8-0.8-0.8
5896386113,1,An elderly woman,on,the laundry line,/EN#244728/people,/EN#244732/other,0,5,1-1-0-0-0,0.8-0.8-0.8-0.8-0.8
5896386113,2,An older woman,on,a clothesline,/EN#244728/people,/EN#244732/other,0,5,0-1-0-0-0,0.8-0.8-0.8-0.8-0.8
5896386113,3,An older Amish lady,to dry outside on,a line,/EN#244728/people,/EN#244732/other,0,5,0-1-0-0-0,0.8-0.8-0.8-0.8-0.8
5896386113,4,An Amish woman,on,her clothesline,/EN#244728/people,/EN#244732/other,0,5,0-1-0-0-0,0.8-0.8-0.8-0.8-0.8
5896386113,1,clothes,on,the laundry line,/EN#244729/clothing,/EN#244732/other,1,5,1-1-1-0-1,0.8-0.8-0.8-0.8-0.8
5896386113,3,clothes,to dry outside on,a line,/EN#244729/clothing,/EN#244732/other,1,5,1-1-1-1-1,0.8-0.8-0.8-0.8-0.8
4917931600,1,A man,while wearing,old time flying goggles,/EN#218206/people,/EN#218211/clothing,1,5,1-0-1-1-0,1.0-1.0-1.0-1.0-1.0
4917931600,0,A man,crossed in,the street,/EN#218206/people,/EN#218210/scene,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
4917931600,1,A man,sits in,the street,/EN#218206/people,/EN#218210/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
4917931600,3,A man,sits in,the road,/EN#218206/people,/EN#218210/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
4917931600,4,Male,sitting on,the floor,/EN#218206/people,/EN#218210/scene,0,5,1-0-0-0-0,1.0-1.0-1.0-1.0-1.0
4917931600,0,a blue jumpsuit,crossed in,the street,/EN#218207/clothing,/EN#218210/scene,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
4917931600,1,a dark blue jacket,sits in,the street,/EN#218207/clothing,/EN#218210/scene,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
4917931600,0,a brown hat,crossed in,the street,/EN#218208/clothing,/EN#218210/scene,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
4917931600,2,a hat,is sitting in,the street,/EN#218208/clothing,/EN#218210/scene,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
4917931600,3,an aviation cap,sits in,the road,/EN#218208/clothing,/EN#218210/scene,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
4917931600,0,goggles,crossed in,the street,/EN#218211/clothing,/EN#218210/scene,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
4917931600,2,goggles,is sitting in,the street,/EN#218211/clothing,/EN#218210/scene,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
4917931600,2,A man,holding,something,/EN#218206/people,/EN#218209/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
4917931600,4,Male,with,a pamphlet,/EN#218206/people,/EN#218209/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
4917931600,2,goggles,holding,something,/EN#218211/clothing,/EN#218209/other,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
4917931600,4,goggles,with,a pamphlet,/EN#218211/clothing,/EN#218209/other,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
4917931600,4,the floor,with,a pamphlet,/EN#218210/scene,/EN#218209/other,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
160566014,0,A man,sit on,a car,/EN#17399/people,/EN#17401/vehicles,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-0.8
160566014,0,a woman,sit on,a car,/EN#17400/people,/EN#17401/vehicles,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-0.8
160566014,2,woman,sit on,a car,/EN#17400/people,/EN#17401/vehicles,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-0.8
160566014,3,woman,sitting on,a parked car,/EN#17400/people,/EN#17401/vehicles,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-0.8
160566014,1,A couple,sit on,the hood of a car,/EN#17402/people,/EN#17401/vehicles,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-0.8
160566014,4,A couple,sits on,a car,/EN#17402/people,/EN#17401/vehicles,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-0.8
2997939824,4,People,washing,pans,/EN#86339/people,/EN#86340/other,1,5,0-1-1-1-1,1.0-1.0-1.0-1.0-0.6
2997939824,0,Three soldiers,in,red buckets,/EN#86339/people,/EN#86341/other,0,5,0-0-0-0-1,1.0-1.0-1.0-1.0-0.6
2997939824,1,Individuals,into,red and blue buckets,/EN#86339/people,/EN#86341/other,0,5,0-0-0-0-1,1.0-1.0-1.0-1.0-0.6
2997939824,2,Soldiers,in,tubs,/EN#86339/people,/EN#86341/other,0,5,0-0-0-0-1,1.0-1.0-1.0-1.0-0.6
2997939824,3,Soldiers,in,red tubs,/EN#86339/people,/EN#86341/other,0,5,0-0-0-0-1,1.0-1.0-1.0-1.0-0.6
2997939824,0,tins,in,red buckets,/EN#86340/other,/EN#86341/other,1,5,0-1-1-0-1,1.0-1.0-1.0-1.0-0.6
2997939824,1,some yellow &#44; dip silver apparatuses,into,red and blue buckets,/EN#86340/other,/EN#86341/other,0,5,0-0-0-0-1,1.0-1.0-1.0-1.0-0.6
2997939824,2,dishes,in,tubs,/EN#86340/other,/EN#86341/other,1,5,1-1-1-0-1,1.0-1.0-1.0-1.0-0.6
2997939824,3,pans,in,red tubs,/EN#86340/other,/EN#86341/other,1,5,0-1-1-1-1,1.0-1.0-1.0-1.0-0.6
2646540383,1,A person,jumping down,an inflatable slide,/EN#63718/people,/EN#63720/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
2646540383,2,A boy,is jumping forwards down,a water slide,/EN#63718/people,/EN#63720/scene,1,5,0-1-1-1-0,1.0-1.0-1.0-1.0-1.0
2646540383,3,a boy,jumps onto,a inflatable water slide,/EN#63718/people,/EN#63720/scene,1,5,0-1-1-1-0,1.0-1.0-1.0-1.0-1.0
2646540383,0,a blue swimsuit,begins to slide down,a water slide,/EN#63719/clothing,/EN#63720/scene,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
3553056438,0,A little boy,kisses,a little girl,/EN#127139/people,/EN#127145/people,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
3553056438,0,A little boy,sit on,a hay bale,/EN#127139/people,/EN#127146/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
3553056438,1,A little boy,while sitting on,hay bales,/EN#127139/people,/EN#127146/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
3553056438,2,Two children,are sitting on,bales of hay,/EN#127139/people,/EN#127146/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
3553056438,4,A little boy,on,a stack of hay,/EN#127139/people,/EN#127146/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
3553056438,0,a little girl,sit on,a hay bale,/EN#127145/people,/EN#127146/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
3553056438,1,a little girl,while sitting on,hay bales,/EN#127145/people,/EN#127146/other,1,5,1-0-1-1-1,1.0-1.0-1.0-1.0-1.0
3553056438,4,a girl,on,a stack of hay,/EN#127145/people,/EN#127146/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
3553056438,3,hay,in front of,pumpkins,/EN#127146/other,/EN#127143/other,1,5,1-1-1-1-0,1.0-1.0-1.0-1.0-1.0
7081584189,0,A pair of athletes,are in,a kayak,/EN#265170/people,/EN#265171/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-0.6
7081584189,1,Two people,in,a blue and white kayak,/EN#265170/people,/EN#265171/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-0.6
7081584189,0,A pair of athletes,&#44; rowing down,a rapid body of water,/EN#265170/people,/EN#265172/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-0.6
7081584189,0,A pair of athletes,in,a blue and white kayak,/EN#265170/people,/EN#265171/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-0.6
7081584189,0,a rapid body of water,in,a blue and white kayak,/EN#265172/scene,/EN#265171/other,0,5,0-0-0-0-1,1.0-1.0-1.0-1.0-0.6
7081584189,1,rough waters,in,a blue and white kayak,/EN#265172/scene,/EN#265171/other,0,5,0-0-0-0-1,1.0-1.0-1.0-1.0-0.6
707941195,0,A black dog,stands on,a large rock,/EN#265124/animals,/EN#265126/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
707941195,1,A black dog,stands on,a rock,/EN#265124/animals,/EN#265126/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
707941195,2,A black dog,is climbing over,a rock,/EN#265124/animals,/EN#265126/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
707941195,3,A dog,on,a rock,/EN#265124/animals,/EN#265126/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
707941195,4,The black dog,is climbing on,a rock,/EN#265124/animals,/EN#265126/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
707941195,0,A black dog,in,a field,/EN#265124/animals,/EN#265125/scene,1,5,1-1-1-0-0,1.0-1.0-1.0-1.0-1.0
707941195,3,A dog,in,a field,/EN#265124/animals,/EN#265125/scene,1,5,1-1-1-0-0,1.0-1.0-1.0-1.0-1.0
707941195,0,a large rock,in,a field,/EN#265126/other,/EN#265125/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
707941195,2,white paws,is climbing over,a rock,/EN#265127/bodyparts,/EN#265126/other,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
3120921482,0,A young boy,is playing,guitar,/EN#94967/people,/EN#94969/instruments,1,5,1-1-1-1-1,1.0-0.6-1.0-1.0-1.0
3120921482,1,A young boy,plays,an acoustic guitar,/EN#94967/people,/EN#94969/instruments,1,5,1-1-1-1-1,1.0-0.6-1.0-1.0-1.0
3120921482,2,A young boy,is smiling while playing,his guitar,/EN#94967/people,/EN#94969/instruments,1,5,1-1-1-1-1,1.0-0.6-1.0-1.0-1.0
3120921482,3,Kid,holding,a guitar,/EN#94967/people,/EN#94969/instruments,1,5,1-1-1-1-1,1.0-0.6-1.0-1.0-1.0
3120921482,0,a gray and white striped shirt,is playing,guitar,/EN#94968/clothing,/EN#94969/instruments,0,5,0-1-0-0-0,1.0-0.6-1.0-1.0-1.0
4715269800,2,A bald fireman,in,his uniform,/EN#194209/people,/EN#194210/clothing,1,5,1-1-1-1,1.0-1.0-1.0-1.0
4715269800,0,a blue coat,is sitting in,an airplane,/EN#194210/clothing,/EN#194211/vehicles,0,5,0-0-0-0,1.0-1.0-1.0-1.0
4715269800,2,his uniform,rides in,a moving vehicle,/EN#194210/clothing,/EN#194211/vehicles,0,5,0-0-0-0,1.0-1.0-1.0-1.0
4715269800,3,A firefighter,looking out from,a vehicle &#39;s window,/EN#194209/people,/EN#194212/other,1,5,1-1-1-1,1.0-1.0-1.0-1.0
484280924,0,An Asian chef,&#44; and is smiling after putting,the food,/EN#209777/people,/EN#209779/other,0,5,0-1-0-0-1,1.0-0.8-1.0-1.0-1.0
484280924,4,A man,is happily frying,Chinese food,/EN#209777/people,/EN#209779/other,1,5,1-1-1-1-1,1.0-0.8-1.0-1.0-1.0
484280924,0,An Asian chef,has made in,a wok,/EN#209777/people,/EN#209783/other,0,5,0-0-0-0-0,1.0-0.8-1.0-1.0-1.0
484280924,1,An Asian man,from,a wok,/EN#209777/people,/EN#209783/other,0,5,1-0-0-0-0,1.0-0.8-1.0-1.0-1.0
484280924,0,An Asian chef,into,a &#34; to-go &#34; container,/EN#209777/people,/EN#209782/other,0,5,0-0-0-0-0,1.0-0.8-1.0-1.0-1.0
484280924,1,An Asian man,away,container,/EN#209777/people,/EN#209782/other,0,5,0-0-0-0-0,1.0-0.8-1.0-1.0-1.0
484280924,0,the food,into,a &#34; to-go &#34; container,/EN#209779/other,/EN#209782/other,1,5,1-1-0-0-1,1.0-0.8-1.0-1.0-1.0
484280924,2,rice,in,a small container,/EN#209779/other,/EN#209782/other,0,5,0-0-1-0-1,1.0-0.8-1.0-1.0-1.0
484280924,0,a wok,into,a &#34; to-go &#34; container,/EN#209783/other,/EN#209782/other,0,5,0-0-0-0-0,1.0-0.8-1.0-1.0-1.0
484280924,1,a wok,away,container,/EN#209783/other,/EN#209782/other,0,5,0-0-0-0-0,1.0-0.8-1.0-1.0-1.0
1554713437,0,A skinny brown dog,walks across,a large piece of fallen tree,/EN#16212/animals,/EN#16213/other,1,5,1-1-0-1-0,1.0-1.0-1.0-1.0-1.0
1554713437,1,A gray dog,walks on top of,a fallen tree,/EN#16212/animals,/EN#16213/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1554713437,2,The skinny brown dog,is walking on,a fallen tree,/EN#16212/animals,/EN#16213/other,1,5,1-1-0-1-0,1.0-1.0-1.0-1.0-1.0
1554713437,3,A brown dog,walks on top of,a felled tree trunk,/EN#16212/animals,/EN#16213/other,1,5,1-1-0-1-0,1.0-1.0-1.0-1.0-1.0
1554713437,1,A gray dog,in,the woods,/EN#16212/animals,/EN#16214/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1554713437,4,A big hound dog,in,the woods,/EN#16212/animals,/EN#16214/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
